airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways,2019-03-01,Bangalore,Delhi,08:55:00,05:05:00,1210,1.0,1 Long layover,26890
Indigo,2019-06-01,Mumbai,Hyderabad,09:15:00,10:45:00,90,0.0,No Info,4049
Goair,2019-06-03,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No Info,6976
Air India,2019-03-01,Bangalore,Delhi,08:50:00,23:25:00,875,2.0,1 Short layover,26743
Air India,2019-04-21,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,6934
Air India,2019-03-06,Mumbai,Hyderabad,05:30:00,14:50:00,560,2.0,No Info,13757
Indigo,2019-06-06,Kolkata,Bangalore,14:25:00,16:55:00,150,0.0,No Info,4804
Spicejet,2019-05-06,Kolkata,Bangalore,22:20:00,00:40:00,140,0.0,No Info,3873
Vistara,2019-03-06,Mumbai,Hyderabad,21:55:00,09:25:00,690,1.0,No Info,12395
Vistara,2019-06-09,Delhi,Cochin,14:40:00,17:50:00,190,0.0,No Info,6216
Jet Airways,2019-05-21,Kolkata,Bangalore,17:00:00,21:05:00,1685,1.0,No Info,14151
Jet Airways,2019-06-15,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,No Info,13014
Indigo,2019-04-12,Kolkata,Bangalore,21:25:00,00:05:00,160,0.0,No Info,4174
Jet Airways,2019-05-21,Delhi,Cochin,09:40:00,04:25:00,1125,2.0,In-flight meal not included,13029
Air India,2019-03-01,Bangalore,Delhi,11:50:00,08:55:00,1265,1.0,1 Long layover,14594
Indigo,2019-05-27,Bangalore,Delhi,04:00:00,06:50:00,170,0.0,No Info,3943
Air India,2019-04-09,Delhi,Cochin,17:15:00,07:40:00,865,2.0,No Info,8052
Air India,2019-03-09,Bangalore,Delhi,17:00:00,19:50:00,170,0.0,No Info,9481
Air Asia,2019-04-21,Kolkata,Bangalore,22:50:00,01:20:00,150,0.0,No Info,5645
Jet Airways,2019-06-12,Delhi,Cochin,18:20:00,12:35:00,1095,2.0,No Info,14300
Jet Airways,2019-05-09,Delhi,Cochin,19:30:00,04:25:00,535,2.0,No Info,15129
Air Asia,2019-05-18,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,8759
Spicejet,2019-06-27,Kolkata,Bangalore,22:20:00,00:40:00,140,0.0,No Info,3873
Jet Airways,2019-03-21,Bangalore,Delhi,08:00:00,21:20:00,800,1.0,In-flight meal not included,7832
Vistara,2019-04-27,Bangalore,Delhi,17:00:00,19:35:00,155,0.0,No Info,5613
Jet Airways,2019-05-15,Kolkata,Bangalore,21:10:00,20:45:00,1415,1.0,In-flight meal not included,10844
Spicejet,2019-04-21,Kolkata,Bangalore,17:10:00,19:40:00,150,0.0,No Info,4911
Air India,2019-05-24,Kolkata,Bangalore,10:00:00,20:25:00,625,1.0,No Info,10413
Air India,2019-06-09,Delhi,Cochin,20:00:00,07:40:00,700,1.0,No Info,8372
Jet Airways,2019-05-24,Kolkata,Bangalore,09:35:00,09:45:00,1450,1.0,No Info,13067
Multiple Carriers,2019-05-27,Delhi,Cochin,07:10:00,16:10:00,540,1.0,No Info,7878
Goair,2019-06-01,Delhi,Cochin,07:25:00,13:35:00,370,1.0,No Info,6393
Multiple Carriers,2019-06-03,Delhi,Cochin,17:50:00,01:30:00,460,2.0,No Info,18275
Multiple Carriers,2019-06-12,Delhi,Cochin,08:00:00,21:00:00,780,1.0,No Info,7408
Jet Airways,2019-06-09,Kolkata,Bangalore,08:25:00,18:15:00,590,1.0,In-flight meal not included,10844
Jet Airways,2019-06-12,Delhi,Cochin,05:30:00,19:00:00,810,2.0,In-flight meal not included,11507
Multiple Carriers,2019-06-15,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No Info,7408
Jet Airways,2019-05-12,Kolkata,Bangalore,16:30:00,04:40:00,730,1.0,No Info,14388
Indigo,2019-05-01,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,4332
Air India,2019-03-01,Bangalore,Delhi,06:10:00,08:55:00,165,0.0,No Info,15676
Indigo,2019-05-09,Kolkata,Bangalore,04:40:00,07:15:00,155,0.0,No Info,4804
Multiple Carriers,2019-03-09,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No Info,6916
Multiple Carriers,2019-03-27,Delhi,Cochin,10:45:00,18:50:00,485,1.0,No Info,11622
Jet Airways,2019-05-21,Delhi,Cochin,23:05:00,04:25:00,1760,2.0,No Info,15129
Indigo,2019-04-03,Bangalore,Delhi,10:10:00,13:00:00,170,0.0,No Info,3943
Indigo,2019-06-27,Delhi,Cochin,18:35:00,01:30:00,415,1.0,No Info,5883
Multiple Carriers,2019-06-15,Delhi,Cochin,08:30:00,19:00:00,630,1.0,No Info,11200
Jet Airways,2019-03-12,Bangalore,Delhi,21:25:00,09:30:00,725,1.0,No Info,13817
Jet Airways,2019-03-21,Bangalore,Delhi,11:40:00,12:15:00,1475,1.0,In-flight meal not included,7832
Air Asia,2019-03-01,Bangalore,Delhi,23:25:00,02:10:00,165,0.0,Red-eye flight,10873
Air India,2019-04-09,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No Info,6377
Indigo,2019-05-18,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,4332
Jet Airways,2019-05-21,Bangalore,Delhi,18:55:00,22:00:00,185,0.0,No Info,7229
Jet Airways,2019-06-06,Kolkata,Bangalore,18:55:00,16:20:00,1285,1.0,In-flight meal not included,10844
Spicejet,2019-04-03,Delhi,Cochin,08:45:00,13:15:00,270,1.0,No check-in baggage included,4098
Indigo,2019-03-18,Kolkata,Bangalore,17:15:00,19:55:00,160,0.0,No Info,4462
Air India,2019-05-15,Kolkata,Bangalore,16:45:00,21:05:00,1700,1.0,No Info,7452
Jet Airways,2019-05-01,Kolkata,Bangalore,08:25:00,09:20:00,1495,1.0,No Info,14388
Jet Airways,2019-05-21,Kolkata,Bangalore,21:10:00,10:05:00,775,1.0,In-flight meal not included,8586
Indigo,2019-03-27,Delhi,Cochin,07:30:00,13:20:00,350,1.0,No Info,8227
Jet Airways,2019-05-21,Kolkata,Bangalore,17:00:00,10:55:00,1075,1.0,No Info,14151
Indigo,2019-06-09,Delhi,Cochin,06:50:00,16:10:00,560,1.0,No Info,6442
Jet Airways,2019-05-12,Kolkata,Bangalore,21:10:00,12:00:00,890,1.0,No Info,14388
Multiple Carriers,2019-05-21,Delhi,Cochin,10:00:00,21:00:00,660,1.0,No Info,7888
Multiple Carriers,2019-06-06,Delhi,Cochin,10:20:00,19:00:00,520,1.0,No Info,11789
Jet Airways,2019-06-01,Delhi,Cochin,14:00:00,12:35:00,1355,1.0,In-flight meal not included,10262
Multiple Carriers,2019-05-27,Delhi,Cochin,17:30:00,01:30:00,480,1.0,In-flight meal not included,7308
Vistara,2019-03-21,Delhi,Cochin,14:55:00,17:50:00,175,0.0,No Info,5586
Jet Airways,2019-05-18,Delhi,Cochin,21:50:00,04:25:00,395,1.0,No Info,15554
Multiple Carriers,2019-03-27,Delhi,Cochin,06:00:00,13:20:00,440,1.0,No Info,7845
Jet Airways,2019-05-21,Delhi,Cochin,17:30:00,04:25:00,655,1.0,In-flight meal not included,12898
Goair,2019-06-21,Bangalore,Delhi,11:40:00,14:30:00,170,0.0,No Info,3398
Indigo,2019-06-06,Bangalore,Delhi,23:30:00,02:20:00,170,0.0,No Info,4591
Jet Airways,2019-06-27,Delhi,Cochin,19:10:00,19:00:00,1430,2.0,No Info,12819
Vistara,2019-05-15,Kolkata,Bangalore,20:20:00,09:05:00,765,1.0,No Info,8452
Jet Airways,2019-06-01,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,10368
Jet Airways,2019-05-09,Bangalore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,4544
Jet Airways,2019-04-03,Bangalore,Delhi,18:55:00,22:00:00,185,0.0,In-flight meal not included,4544
Vistara,2019-05-06,Kolkata,Bangalore,17:00:00,20:20:00,1640,1.0,No Info,8610
Air India,2019-06-21,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,3100
Air India,2019-06-09,Delhi,Cochin,17:15:00,07:40:00,865,2.0,No Info,12199
Indigo,2019-03-09,Bangalore,Delhi,18:25:00,21:20:00,175,0.0,No Info,6860
Jet Airways,2019-04-01,Kolkata,Bangalore,21:10:00,08:15:00,665,1.0,No Info,13364
Jet Airways,2019-05-09,Kolkata,Bangalore,20:00:00,10:05:00,845,1.0,No Info,13584
Air India,2019-03-03,Delhi,Cochin,06:10:00,23:00:00,1010,1.0,No Info,13002
Spicejet,2019-05-27,Bangalore,Delhi,21:10:00,00:05:00,175,0.0,No check-in baggage included,3257
Air India,2019-05-18,Delhi,Cochin,06:05:00,09:25:00,1640,1.0,No Info,7480
Indigo,2019-05-09,Delhi,Cochin,18:35:00,01:30:00,415,1.0,No Info,8542
Air India,2019-03-09,Bangalore,Delhi,22:00:00,13:20:00,920,1.0,No Info,8425
Jet Airways,2019-06-01,Bangalore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,7229
Air Asia,2019-06-27,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,6152
Jet Airways,2019-06-12,Kolkata,Bangalore,10:20:00,17:35:00,435,1.0,In-flight meal not included,5608
Jet Airways,2019-06-12,Delhi,Cochin,11:40:00,19:00:00,440,2.0,No Info,18804
Indigo,2019-03-24,Bangalore,Delhi,08:30:00,11:30:00,180,0.0,No Info,7303
Jet Airways,2019-05-18,Kolkata,Bangalore,09:35:00,19:10:00,575,1.0,In-flight meal not included,12384
Jet Airways,2019-05-15,Kolkata,Bangalore,20:25:00,09:45:00,800,1.0,In-flight meal not included,12384
Indigo,2019-03-18,Chennai,Kolkata,13:20:00,15:35:00,135,0.0,No Info,3858
Jet Airways,2019-05-27,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,11924
Air India,2019-06-06,Delhi,Cochin,07:05:00,09:25:00,1580,2.0,No Info,11447
Jet Airways,2019-05-12,Delhi,Cochin,11:00:00,14:15:00,195,0.0,In-flight meal not included,7202
Air Asia,2019-03-09,Bangalore,Delhi,05:50:00,08:40:00,170,0.0,No Info,4284
Vistara,2019-03-24,Kolkata,Bangalore,20:20:00,09:10:00,770,1.0,No Info,12312
Jet Airways,2019-03-18,Mumbai,Hyderabad,10:20:00,11:50:00,90,0.0,In-flight meal not included,4160
Jet Airways,2019-06-06,Delhi,Cochin,19:45:00,04:25:00,520,1.0,In-flight meal not included,10262
Air India,2019-05-06,Kolkata,Bangalore,09:10:00,04:40:00,1170,2.0,No Info,6117
Jet Airways,2019-06-27,Delhi,Cochin,11:30:00,19:00:00,450,1.0,In-flight meal not included,10262
Indigo,2019-04-27,Bangalore,Delhi,07:10:00,10:05:00,175,0.0,No Info,4823
Air India,2019-06-15,Delhi,Cochin,06:10:00,23:00:00,1010,1.0,No Info,8907
Jet Airways,2019-05-09,Delhi,Cochin,09:40:00,19:00:00,560,2.0,In-flight meal not included,13029
Air India,2019-06-06,Kolkata,Bangalore,16:50:00,11:10:00,1100,1.0,No Info,8366
Jet Airways,2019-05-15,Mumbai,Hyderabad,19:35:00,21:05:00,90,0.0,In-flight meal not included,2228
Jet Airways,2019-04-24,Bangalore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,4544
Indigo,2019-05-21,Delhi,Cochin,11:55:00,18:10:00,375,1.0,No Info,6442
Spicejet,2019-03-15,Bangalore,Delhi,09:35:00,12:30:00,175,0.0,No check-in baggage included,6205
Jet Airways,2019-03-06,Delhi,Cochin,09:00:00,18:50:00,590,1.0,In-flight meal not included,15400
Indigo,2019-04-09,Bangalore,Delhi,22:10:00,01:00:00,170,0.0,No Info,3943
Air India,2019-05-21,Kolkata,Bangalore,09:25:00,18:30:00,545,1.0,No Info,8366
Air India,2019-03-03,Delhi,Cochin,21:30:00,19:15:00,1305,2.0,No Info,12497
Multiple Carriers,2019-03-21,Delhi,Cochin,14:00:00,21:00:00,420,1.0,No Info,13062
Jet Airways,2019-04-01,Kolkata,Bangalore,08:25:00,22:35:00,850,1.0,In-flight meal not included,7064
Air India,2019-06-09,Kolkata,Bangalore,16:50:00,05:35:00,765,2.0,No Info,11642
Air India,2019-03-01,Bangalore,Delhi,05:50:00,12:15:00,1825,3.0,No Info,12346
Indigo,2019-06-12,Bangalore,Delhi,00:30:00,03:25:00,175,0.0,No Info,3419
Jet Airways,2019-05-15,Kolkata,Bangalore,16:30:00,10:05:00,1055,1.0,No Info,14781
Indigo,2019-05-01,Bangalore,Delhi,08:30:00,11:20:00,170,0.0,No Info,4823
Indigo,2019-06-01,Bangalore,Delhi,20:00:00,22:50:00,170,0.0,No Info,4823
Air India,2019-05-12,Kolkata,Bangalore,09:50:00,21:05:00,675,1.0,No Info,8450
Multiple Carriers,2019-06-06,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No Info,9646
Indigo,2019-05-03,Bangalore,Delhi,00:30:00,03:25:00,175,0.0,No Info,3943
Jet Airways,2019-03-27,Delhi,Cochin,02:15:00,18:50:00,995,1.0,No Info,12242
Indigo,2019-05-18,Delhi,Cochin,10:35:00,21:00:00,625,1.0,No Info,7503
Jet Airways,2019-03-06,Bangalore,Delhi,21:25:00,20:20:00,1375,1.0,No Info,17471
Jet Airways,2019-05-12,Kolkata,Bangalore,09:35:00,19:10:00,575,1.0,No Info,14151
Vistara,2019-06-06,Kolkata,Bangalore,07:10:00,09:05:00,1555,1.0,No Info,8452
Jet Airways,2019-05-21,Kolkata,Bangalore,14:05:00,04:40:00,875,1.0,In-flight meal not included,9663
Jet Airways,2019-03-21,Bangalore,Delhi,21:25:00,11:25:00,840,1.0,In-flight meal not included,7832
Jet Airways,2019-06-03,Delhi,Cochin,07:05:00,12:35:00,330,1.0,No Info,14924
Air India,2019-06-15,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,11241
Indigo,2019-03-09,Bangalore,Delhi,10:05:00,13:00:00,175,0.0,No Info,6860
Jet Airways,2019-06-01,Bangalore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,7229
Multiple Carriers,2019-06-15,Delhi,Cochin,03:50:00,19:00:00,910,1.0,No Info,12192
Spicejet,2019-05-12,Kolkata,Bangalore,11:15:00,18:30:00,435,1.0,No Info,11468
Spicejet,2019-06-15,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No Info,2017
Vistara,2019-04-01,Kolkata,Bangalore,17:00:00,22:55:00,355,1.0,No Info,8977
Jet Airways,2019-06-12,Kolkata,Bangalore,14:05:00,10:05:00,1200,1.0,No Info,13044
Multiple Carriers,2019-05-18,Delhi,Cochin,07:05:00,21:00:00,835,1.0,No Info,13727
Air Asia,2019-05-12,Bangalore,Delhi,04:55:00,07:45:00,170,0.0,No Info,4282
Indigo,2019-03-09,Chennai,Kolkata,13:20:00,15:35:00,135,0.0,No Info,6297
Indigo,2019-05-15,Kolkata,Bangalore,15:15:00,20:05:00,290,1.0,No Info,5380
Jet Airways,2019-03-12,Bangalore,Delhi,22:55:00,10:45:00,710,1.0,In-flight meal not included,11087
Air Asia,2019-04-21,Delhi,Cochin,07:55:00,13:25:00,330,1.0,No Info,7452
Air India,2019-06-18,Bangalore,Delhi,17:00:00,19:50:00,170,0.0,No Info,6961
Jet Airways,2019-03-24,Mumbai,Hyderabad,07:10:00,08:35:00,85,0.0,No Info,5678
Jet Airways,2019-06-06,Kolkata,Bangalore,08:25:00,19:50:00,685,1.0,No Info,14571
Vistara,2019-03-06,Mumbai,Hyderabad,07:30:00,19:55:00,745,1.0,No Info,12395
Indigo,2019-05-18,Kolkata,Bangalore,15:30:00,18:05:00,155,0.0,No Info,4804
Air India,2019-05-21,Delhi,Cochin,10:55:00,19:15:00,500,2.0,No Info,13276
Jet Airways,2019-05-21,Kolkata,Bangalore,14:05:00,08:15:00,1090,1.0,In-flight meal not included,9663
Spicejet,2019-03-18,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No Info,3859
Jet Airways,2019-06-03,Delhi,Cochin,11:40:00,19:00:00,440,2.0,In-flight meal not included,15812
Indigo,2019-05-06,Kolkata,Bangalore,21:00:00,02:15:00,315,1.0,No Info,7252
Jet Airways,2019-05-18,Kolkata,Bangalore,20:00:00,16:20:00,1220,1.0,In-flight meal not included,10844
Spicejet,2019-04-15,Kolkata,Bangalore,22:20:00,00:40:00,140,0.0,No Info,3873
Air India,2019-04-18,Bangalore,Delhi,06:10:00,08:55:00,165,0.0,No Info,5228
Jet Airways,2019-06-27,Delhi,Cochin,09:35:00,12:35:00,1620,2.0,No Info,13292
Indigo,2019-04-03,Delhi,Cochin,05:35:00,08:50:00,195,0.0,No Info,4729
Spicejet,2019-04-03,Kolkata,Bangalore,22:20:00,00:40:00,140,0.0,No Info,3873
Jet Airways,2019-06-06,Kolkata,Bangalore,17:00:00,10:55:00,1075,1.0,No Info,12692
Air Asia,2019-03-27,Delhi,Cochin,16:45:00,22:15:00,330,1.0,No Info,6151
Indigo,2019-03-27,Delhi,Cochin,17:10:00,01:35:00,505,1.0,No Info,6316
Air India,2019-03-06,Mumbai,Hyderabad,06:00:00,11:55:00,1795,2.0,No Info,14219
Jet Airways,2019-06-09,Kolkata,Bangalore,20:00:00,09:20:00,800,1.0,In-flight meal not included,11841
Air India,2019-05-15,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,8372
Air India,2019-06-15,Delhi,Cochin,13:20:00,07:40:00,1100,2.0,No Info,12121
Jet Airways,2019-03-09,Bangalore,Delhi,18:40:00,00:45:00,365,1.0,No Info,22270
Vistara,2019-03-06,Mumbai,Hyderabad,20:55:00,16:45:00,1190,1.0,No Info,12395
Indigo,2019-05-18,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,3597
Air India,2019-05-18,Kolkata,Bangalore,16:50:00,05:35:00,765,2.0,No Info,11642
Jet Airways,2019-06-24,Delhi,Cochin,08:00:00,19:00:00,660,1.0,1 Long layover,18581
Air India,2019-06-01,Delhi,Cochin,10:00:00,19:15:00,555,1.0,No Info,9929
Indigo,2019-05-15,Kolkata,Bangalore,21:00:00,02:15:00,315,1.0,No Info,7228
Jet Airways,2019-05-15,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,5678
Jet Airways,2019-03-18,Bangalore,Delhi,11:40:00,07:40:00,1200,1.0,No Info,12284
Indigo,2019-05-12,Mumbai,Hyderabad,02:35:00,04:05:00,90,0.0,No Info,3175
Vistara,2019-06-03,Bangalore,Delhi,17:00:00,19:35:00,155,0.0,No Info,4878
Indigo,2019-05-15,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No Info,6818
Jet Airways,2019-05-01,Kolkata,Bangalore,18:55:00,04:40:00,585,1.0,In-flight meal not included,8586
Jet Airways,2019-03-18,Bangalore,Delhi,16:55:00,08:15:00,920,1.0,No Info,13555
Jet Airways,2019-04-18,Bangalore,Delhi,06:00:00,08:45:00,165,0.0,No Info,7229
Jet Airways,2019-04-01,Delhi,Cochin,09:00:00,12:35:00,1655,1.0,In-flight meal not included,5406
Indigo,2019-03-18,Bangalore,Delhi,16:55:00,21:50:00,295,1.0,No Info,4049
Indigo,2019-06-01,Bangalore,Delhi,07:10:00,10:05:00,175,0.0,No Info,4823
Indigo,2019-04-03,Mumbai,Hyderabad,12:00:00,13:30:00,90,0.0,No Info,2754
Jet Airways,2019-03-21,Bangalore,Delhi,08:55:00,20:20:00,685,1.0,In-flight meal not included,7832
Air India,2019-06-21,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,5201
Multiple Carriers,2019-06-03,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No Info,9736
Jet Airways,2019-05-15,Kolkata,Bangalore,06:30:00,19:50:00,800,1.0,No Info,14781
Air India,2019-03-12,Bangalore,Delhi,06:45:00,20:35:00,830,1.0,No Info,12127
Jet Airways,2019-03-06,Bangalore,Delhi,05:45:00,23:00:00,1035,1.0,No Info,16736
Jet Airways,2019-04-01,Kolkata,Bangalore,20:00:00,16:20:00,1220,1.0,No Info,12681
Multiple Carriers,2019-05-27,Delhi,Cochin,15:00:00,01:30:00,630,1.0,In-flight meal not included,6943
Indigo,2019-05-15,Bangalore,Delhi,10:10:00,13:00:00,170,0.0,No Info,3943
Jet Airways,2019-03-21,Bangalore,Delhi,20:35:00,11:25:00,890,1.0,In-flight meal not included,7832
Indigo,2019-03-15,Bangalore,Delhi,13:00:00,15:50:00,170,0.0,No Info,6144
Air Asia,2019-04-01,Bangalore,Delhi,04:55:00,07:45:00,170,0.0,No Info,4282
Spicejet,2019-03-12,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,6300
Indigo,2019-05-09,Kolkata,Bangalore,22:15:00,00:50:00,155,0.0,No Info,4804
Air India,2019-03-24,Kolkata,Bangalore,16:50:00,18:30:00,1540,1.0,No Info,14641
Jet Airways,2019-06-21,Bangalore,Delhi,08:20:00,11:20:00,180,0.0,No Info,8016
Jet Airways,2019-04-01,Kolkata,Bangalore,06:30:00,08:15:00,1545,1.0,In-flight meal not included,7064
Multiple Carriers,2019-06-01,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,7933
Indigo,2019-03-03,Delhi,Cochin,07:35:00,21:20:00,825,2.0,No Info,9413
Jet Airways,2019-06-09,Bangalore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,7229
Indigo,2019-04-09,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No Info,6270
Air India,2019-05-15,Kolkata,Bangalore,09:25:00,21:50:00,745,1.0,No Info,8366
Jet Airways,2019-05-09,Kolkata,Bangalore,14:05:00,10:05:00,1200,1.0,In-flight meal not included,7757
Goair,2019-03-24,Bangalore,Delhi,11:40:00,14:35:00,175,0.0,No Info,4340
Air India,2019-05-18,Kolkata,Bangalore,09:25:00,01:20:00,955,2.0,No Info,11668
Jet Airways,2019-03-15,Bangalore,Delhi,07:00:00,16:10:00,550,1.0,In-flight meal not included,9134
Indigo,2019-06-21,Bangalore,Delhi,04:00:00,06:50:00,170,0.0,No Info,3943
Air Asia,2019-05-27,Delhi,Cochin,07:55:00,15:45:00,470,1.0,No Info,6451
Multiple Carriers,2019-06-01,Delhi,Cochin,08:30:00,19:15:00,645,1.0,No Info,8937
Jet Airways,2019-06-06,Delhi,Cochin,11:30:00,04:25:00,1015,1.0,In-flight meal not included,10262
Spicejet,2019-06-15,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No Info,3597
Indigo,2019-05-27,Delhi,Cochin,14:25:00,17:40:00,195,0.0,No Info,6015
Multiple Carriers,2019-05-21,Delhi,Cochin,10:00:00,19:00:00,540,1.0,No Info,10197
Jet Airways,2019-03-09,Bangalore,Delhi,07:00:00,20:20:00,800,1.0,In-flight meal not included,11087
Jet Airways,2019-04-15,Delhi,Cochin,14:00:00,19:00:00,300,1.0,In-flight meal not included,6542
Multiple Carriers,2019-06-27,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,14848
Jet Airways,2019-05-21,Kolkata,Bangalore,20:00:00,22:35:00,1595,1.0,In-flight meal not included,10844
Jet Airways,2019-05-01,Kolkata,Bangalore,20:25:00,23:35:00,1630,1.0,No Info,11467
Air India,2019-03-21,Delhi,Cochin,12:55:00,19:15:00,1820,2.0,No Info,11228
Jet Airways,2019-05-18,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No Info,15129
Jet Airways,2019-05-06,Kolkata,Bangalore,10:20:00,17:35:00,435,1.0,In-flight meal not included,7064
Jet Airways,2019-06-01,Delhi,Cochin,19:15:00,12:35:00,1040,1.0,In-flight meal not included,10262
Jet Airways,2019-06-27,Delhi,Cochin,14:35:00,12:35:00,1320,2.0,No Info,13376
Jet Airways,2019-03-12,Bangalore,Delhi,18:55:00,07:40:00,765,1.0,No Info,13817
Air India,2019-05-15,Delhi,Cochin,17:15:00,19:15:00,1560,2.0,No Info,13039
Air India,2019-05-09,Delhi,Cochin,12:30:00,09:25:00,1255,1.0,No Info,7480
Air Asia,2019-06-09,Kolkata,Bangalore,06:50:00,10:30:00,220,1.0,No Info,6857
Indigo,2019-06-18,Chennai,Kolkata,07:55:00,10:15:00,140,0.0,No Info,3850
Jet Airways,2019-05-12,Kolkata,Bangalore,18:55:00,18:15:00,1400,1.0,In-flight meal not included,10844
Jet Airways,2019-03-27,Delhi,Cochin,19:10:00,04:25:00,555,2.0,No Info,10976
Jet Airways,2019-06-12,Kolkata,Bangalore,14:05:00,20:45:00,400,1.0,In-flight meal not included,9899
Jet Airways,2019-05-21,Delhi,Cochin,02:15:00,12:35:00,620,1.0,In-flight meal not included,12898
Indigo,2019-05-15,Delhi,Cochin,06:50:00,22:30:00,940,1.0,No Info,6442
Air Asia,2019-04-27,Bangalore,Delhi,04:55:00,07:45:00,170,0.0,No Info,4282
Indigo,2019-05-06,Kolkata,Bangalore,06:20:00,10:20:00,240,1.0,No Info,4226
Air India,2019-05-18,Delhi,Cochin,20:15:00,19:15:00,1380,2.0,No Info,13591
Air India,2019-04-09,Kolkata,Bangalore,14:35:00,14:35:00,1440,1.0,No Info,5006
Jet Airways,2019-06-01,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,No Info,13014
Air India,2019-05-06,Kolkata,Bangalore,05:50:00,23:15:00,1045,2.0,No Info,11883
Vistara,2019-05-06,Kolkata,Bangalore,07:10:00,18:50:00,700,1.0,No Info,8610
Spicejet,2019-05-15,Delhi,Cochin,06:05:00,11:20:00,315,1.0,No Info,5583
Air India,2019-05-15,Kolkata,Bangalore,09:25:00,13:45:00,1700,2.0,No Info,15532
Jet Airways,2019-05-01,Kolkata,Bangalore,08:25:00,19:50:00,685,1.0,No Info,14781
Indigo,2019-06-24,Kolkata,Bangalore,15:30:00,18:05:00,155,0.0,No Info,4804
Jet Airways,2019-05-27,Delhi,Cochin,19:30:00,04:25:00,535,2.0,In-flight meal not included,13029
Indigo,2019-03-21,Delhi,Cochin,02:00:00,07:45:00,345,1.0,No Info,6426
Jet Airways,2019-05-27,Delhi,Cochin,19:30:00,12:35:00,1025,2.0,No Info,15129
Indigo,2019-03-03,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,14871
Jet Airways,2019-03-21,Delhi,Cochin,13:55:00,18:50:00,1735,2.0,In-flight meal not included,8728
Indigo,2019-05-15,Delhi,Cochin,06:50:00,12:10:00,320,1.0,No Info,5298
Jet Airways,2019-05-24,Kolkata,Bangalore,06:30:00,09:20:00,1610,1.0,In-flight meal not included,9663
Spicejet,2019-05-03,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No check-in baggage included,3543
Indigo,2019-05-21,Kolkata,Bangalore,17:15:00,19:50:00,155,0.0,No Info,4804
Jet Airways,2019-03-27,Delhi,Cochin,18:15:00,04:25:00,610,1.0,No Info,12242
Jet Airways,2019-05-24,Kolkata,Bangalore,09:35:00,14:25:00,1730,1.0,In-flight meal not included,10703
Air India,2019-06-12,Kolkata,Bangalore,16:50:00,13:45:00,1255,2.0,No Info,11542
Air India,2019-06-03,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,8372
Spicejet,2019-06-12,Bangalore,Delhi,09:30:00,12:20:00,170,0.0,No check-in baggage included,4319
Indigo,2019-06-03,Delhi,Cochin,11:55:00,22:30:00,635,1.0,No Info,6442
Multiple Carriers,2019-06-01,Delhi,Cochin,11:40:00,21:00:00,560,1.0,No Info,7740
Jet Airways,2019-05-06,Bangalore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,3702
Spicejet,2019-05-09,Kolkata,Bangalore,15:55:00,21:25:00,330,1.0,No Info,8224
Vistara,2019-03-24,Kolkata,Bangalore,20:20:00,22:55:00,1595,1.0,No Info,11682
